word,definition
ثبت,ثبت الشئ ثباتا وثبوتا، وأَثْبَتَهُ غيره وثَبَّتَهُ، بمعنىً. ; ويقال: أَثْبَتَهُ السُقْمُ، إذا لم يفارقه. ; وقوله تعالى: (لِيُثْبِتوكَ) أي يَجْرَحوكَ جِراحةً لا تقوم معها. ; وتثَبَّتَ الرجل في الامر، واستثبت بمعنى. ; ورجل ثَبْتٌ، أي ثابتُ القلب. قال الشاعر [[هو العجاج يمدح عمر بن عبد الله بن معمر.]] : ; ثَبْتٌ إذا ما صيحَ بالقوم وَقَرْ [[قبله: ; بكل أخلاق الرجال قد مهر]] * ويقال أيضاً: فلانٌ ثَبْتُ الغَدَر [[الغدر، بالتحريك: كل موضع صعب لا تكاد الدابة تنفذ فيه.]] ، إذا كان لا يزلُّ لسانه عند الخصومات. ; ورجل له ثَبَتٌ عند الحَمْلَةِ، بالتحريك، أي ثَباتٌ. ; وتقول أيضاً: لا أحكم بكذا إلا بِثَبَتٍ، أي بحُجَّةٍ. ; والثَبيتُ: الثابِتُ العقل. قال طرفة: والهبيت لا فؤاد له * والثبيت قلبه قيمه نقول منه: ثَبُتَ بالضم، أي صار ثبيتا.
ثبج,"الثَبَجُ: ما بين الكاهِل إلى الظهر. قال الشماخ: وكيف يضيع صاحب مدفآت * على أثباجهن من الصقيع [[وقبله: أعائش ما لقومك لا أراهم * يضيعون الهجان مع المضيع]] ويقال: ثبج كل شئ: وسطه. ; وثبج الرمل: معظمه، عن أبى عبيد. ; وثَبَّجَ الرّاعي بالعصا تَثْبيجاً، إذا جعلها على ظهره وجعل يديه من ورائها. ; وثَبَّجَ الكتابَ والكلام تثبيجاً، إذا لم يبيِّنه. ; والأَثْبَجُ: العريض الثَبَج، ويقال الناتئ الثَبَج، وهو الذى صغر في الحديث "" إن جاءت به أثيبج [[هو حديث اللعان: "" إن جاءت به أثيبج فهو لهلال "".]] "". ; وثَبَجَ الرجلُ [[ثبج ثبوجا.]] : أقْعَى على أطراف قدميه. ; وقال: إذا الكماة جثموا على الركب ثبجت يا عمرو ثبوج المحتطب"
ثبجر,اثبَجَرَّ، أي ارتدع عند الفَزْعة. ; وقال العجّاج يصف الحِمارَ والأتان: ; إذا اثْبَجَرَّا من سواد حدجا
ثبر,"المثابرة على الشئ: المواظبة عليه. ; وثَبَرَهُ عن كذا يَثْبُرُهُ بالضم ثَبْراً، أي حَبَسَهُ. يقال: ما ثَبَرَكَ عن حاجتك؟ والثَبْرَةُ: الأرض السهلة. يقال: بلغت النَخْلةَ إلى ثَبْرَةٍ من الأرض. ; والثَبْرَةُ أيضا: حفرة من الارض. ; وثبرة أيضا: اسم موضع. ; وثبير: جبل بمكة. يقال: "" أشرق ثبير، كيما نغير "". ; والثبور: الهلاك والخسران أيضاً. قال الكميت: ورأت قُضاعة في الأَيا * مِنْ رأْي مَثْبورٍ وثابِرْ. - أي مخسور وخاسر. يعني في انتسابها إلى اليمن. ; والمثبر، مثال المجلس: الموضع الذى تلد فيه المرأةُ من الأرض، وكذلك حيث تضع الناقة. ; وربما قيل لمجلس الرجل مثبر."
ثبط,ثَبَّطَهُ عن الأمر تَثْبيطاً: شَغَله عنه. ; وأَثْبَطَهُ المرضُ، إذا لم يكد يفارقه.
ثبق,ثَبَقَتِ العينُ تَثْبِقُ: أسرع دمعُها. ; وثَبَقَ النهرُ: أسرع جريُه وكثر ماؤه. قال: ما بالَ عَيْنِكَ عاودتْ تَعْشاقَها عينٌ تَبَثَّقَ دمعها تثباقها
ثبن,ثَبَنْتُ الثوب أَثْبِنُهُ ثَبْناً وثِباناً، إذا ثَنَيْتُ طرفه وخِطْتُهُ، مثل خبنت. ; والثِبانُ بالكسر: وعاءٌ نحو أن تعطف ذيلَ قميصك فتجعلَ فيه شيئا. تقول منه: تثبنت الشئ على تَفَعَّلْتُ، إذا جعلتَه فيه وحملته بين يديك، وكذلك إذا لَففتَ عليه حُجزةَ سراويلك من قدام.
ثتل,الثيتل: الوعل المسن. ; والثيتل: اسم جبل.
ثتن,"ثتن اللحم بالكسر: أنتن مثل ثَنِتَ. يقال منه: ثَتِنَتْ لثته. قال ولثة قد ثتنت مسخمه [[قبله: ; لما رأت أنيابه مثلمه * وفي اللسان "" مشخمه "" بالشين، وكلاهما بمعنى واحد.]]"
ثجج,"ثَجَجْتُ الماء والدمَ أَثُجُّهُ ثجَّاً، إذا سَيَّلْتَهُ. ; وأتانا الوادي بثَجيجِهِ، أي بسيله. ; ومطرٌ ثَجَّاجٌ، إذا انصبَّ جداً. ; والثَجُّ: سيلانُ دِماءِ الهَدْيِ. ; وفي الحديث: "" أفضل الحج العج والثج ""."
ثجر,"الثُجْرَةُ بالضم: وسَط الوادي ومتسعه. ; وثجرة النحر: وسطه. ; وورق ثَجْرٌ، بالفتح، أي عريض. ; وانثجر الدمُ: لغة في انفجر. ; والثَجيرُ: ثفل كل شئ يعصر. ; والعامة تقوله بالتاء. ; وفى الحديث: "" لا تثجروا ""، أي لا تخلطوا ثجير التمر مع غيره في النبيذ."
ثجل,"الثُجْلَةُ بالضم: عِظَمُ البطنِ وسَعَتُهُ. يقال: رجل أَثْجَلُ بيِّن الثَجَلِ، وامرأةٌ ثَجْلاءُ. ; وجُلَّةٌ ثَجْلاءُ: عظيمةٌ. قال الشاعر: وباتوا يَعُشُّونَ القطيعاء ضيفهم [[في بعض النسخ: "" جارهم "".]] وعند هم البرنى في جلل ثجل ومزادة ثجلاء أي واسعة. ; ومنه قول أبى النجم: ; مشى [[في نسخة أول البيت: ; تمشى من الردة مشى الحفل * وهو كذلك في مادة (روى) إلا أنه أبدل الاثجل بالاثقل]] الروايا بالمزاد الاثجل * وشئ مثجل، أي ضخم. ; وقولهم: طعن فلانٌ فلاناً الأَثْجَلَيْنِ، أي رماه بداهيةٍ من الكلام."
ثجم,أَثْجَمَ المطرُ، إذا كثر ودام. يقال: أَثْجَمَتِ السماءُ أيّاماً ثم أنجمت.
ثخن,ثخن الشئ ثخانة، أي غلُظَ وصلب، فهو ثَخينٌ. ; ورجل ثَخينُ السلاحِ، أي شاكٍ. ; وأَثْخَنَتْهُ الجراحة: أوهَنَتْه. ; ويقال أَثْخَنَ في الارض قتلا، إذا أكثر. ; وقول الاعشى: ; تمهل في الحرب حتى اثخن [[صدره: ; عليه سلاح امرئ حازم]] * أصله اثتخن، فأدغم.
ثدأ,الثندؤة للرجل بمنزلة الثدى للمرأة، وقال الأصمعي: هي مَغرِز الثدي، وقال ابن السِكِّيت: هي اللحم الذى حول الثدى، إذا ضممت أولها همزت - فتكون فعللة - وإذا فتحته لم تهمز، فيكون فعلوة، مثل: قرنوة، وعرقوة.
ثدا,الثدى يذكر ويؤنث، وهو للمرأة والرجل أيضاً، والجمع أَثْدٍ وثدئ على فعول، وثدى أيضا بكسر الثاء إتباعاً لما بعدها من الكسر. ; وامرأةٌ ثَدْياءُ: عظيمةُ الثديين، ولا يقال رجلٌ أَثْدى. ; والثداء، مثال المكاء: نبت. ; وذو الثدية: لقب رجل اسمه ثرملة، فمن قال في الثدى إنه مذكر يقول إنما أدخلوا الهاء في التصغير لان معناه اليد، وذلك أن يده كانت قصيرة مقدار الثدى، يدل على ذلك أنهم يقولون فيه: ذو اليدية، وذو الثدية جميعا. قال ثعلب: الثندوة بفتح أولها غير مهموز، مثال الترقوة والعرقوة، على فعلوة، وهى مغرز الثدى. فإذا ضممت همزت وهى فعللة. قال أبو عبيدة: وكان رؤبة يهمز الثندؤة وسئة القوس. قال: والعرب لا تهمز واحدا منهما.
ثدق,"ثدق المطر، أي جد. ; وسحاب ثادق، وواد ثادق. ; وأما قول الشاعر [[هو حاجب بن حبيب الاسدي.]] : باتت تلوم على ثادق ليشرى فقد جد عصيانها [[ثادق: اسم فرسه. ; وبعده: ألا إن نجواك في ثادق سواء على وإعلانها وقلت ألم تعلمي أنه كريم المكبة مبدانها وصواب إنشاده: "" باتت تلوم "" بغير واو]] فهو اسم فرس. ; وقوله: "" عصيانها ""، أي عصياني لها."
ثدن,"ثَدِنَ اللحم بالكسر: تَغَيَّرَتْ رائحته. ; والثدِنُ: الرجلُ الكثير اللحم، وكذلك المثدن بالتشديد. قال ابن الزبير يفضل محمد بن مروان على عبد العزيز: لا تجعلن مثدنا ذا سرة صخما سرادقه وطئ المركب [[بعده: =* = كأغر يتخذ السيوف سرادقا يمشى برائشه كمشى الانكب]] وفي حديث ذى الثدية "" إنه مثدن اليد "" قيل معناه مخدج. قال أبو عبيد: إن كان كما قيل إنه من الثندوة تشبيها له به في القصر والاجتماع فالقياس أن يقال إنه مثند، إلا أن يكون مقلوبا."
ثرا,"الثرى: التراب النديّ. ; وأرضٌ ثَرْياءُ: ذاتُ نَدىً. ; ويقال التقى الثريان، وذلك أن يجئ المطر فيرسَخ في الأرض حتَّى يلتقي هو وندى الارض. ; وأما قول طفيل [[الغنوى.]] : يُذَدْنَ ذِيادَ الخَامِساتِ وقد بَدا * ثَرى الماء من أَعْطافِها المتحلب فإنه يريد العرق. قال الاصمعي: العرب تقول: "" شهر ثرى، وشهر ترى، وشهر مرعى "" أي تمطر أولا ثم يطلع النبات فتراه، ثم يطول فترعاه النعم. ; والثراء: كثرةُ المال. قال علقمة بن عبدة يصف النساء: يردن ثراء المالِ حيثُ عَلِمْنَهُ * وشَرْخُ الشبابِ عندهن عجيب والمال الثرى، على فعيل، هو الكثير، ومنه رجل ثروان وامرأة ثروى، وتصغيرها ثريا. ; وثريا: اسم امرأة من أمية الصغرى شبب بها عمر بن أبى ربيعة. ; والثريا: النجمُ. ; والثَرْوَةُ: كثرةُ العدد. قال ابن السكيت: يقال إنه لذو ثَرْوَةٍ وذو ثَراءٍ، يراد به: إنّه لذو عَدَدٍ وكثرةِ مال. قال ابن مقبل (*) وثروة من رجال [[ويروى: "" وثورة من رجال "". ; وبعده: منا ببادية الاعراب كركرة * إلى كراكر بالامصار والحضر]] لو رأيتهم * لقلت إحدى حراج الجر من أقر ويقال: هذا مثراة للمال، أي مكثرة. ; وثريت بك، يكسر الراء، أي كَثُرْتُ بك. ; ويقال: ثَريتُ بفلانٍ فأنا ثرٍ به، أي غنيٌّ عن الناس. ; وقال ابن السكيت: ثَريَ بذلك يَثْرى، إذا فرِح به وسُرَّ. الأصمعي: ثَرا القومُ يَثْرونَ، إذا كَثُروا ونَمَوْا. ; وثرا المالُ نفسُه يَثْرو، إذا كَثَرَ. ; وقال أبو عمرو: ثَرا الله القومَ: كَثَّرَهُمْ. ; وثرَوْنا القومَ، أي كنّا أكثرَ منهم. ; وأَثْرى الرجلُ، إذا كَثُرتْ أموالُه. قال الكميت يمدح بني أمية: لكمْ مَسْجِداً اللهِ المَزُورانِ والحَصى * لَكُمْ قِبْصُهُ من بين أَثْرى وأَقْتَرا أراد من بين من أَثْرى ومن أقتر، أي من بين مُثرٍ ومُقْتِرٍ. ; وأَثْرَتِ الأرضُ: كَثُرَ ثَرَاهَا. ; وأَثْرى المطرُ: بَلَّ الثرى. ; وقولهم: ما بينى وبينك مُثْرٍ، أي إنه لم ينقطع، وهو مَثَلٌ، كأنه قال: لم ييبس الثرى بينى وبينك، كما قال عليه السلام: "" بلوا أرحامكم ولو بالسلام "". قال جرير: فلا توبِسُوا بيني وبينكم الثَرى * فإنّ الذي بيني وبينكم مُثْرى وثَرَّيْتُ الموضع تَثْرِيَةً، أي رششته. * وثريت السوق أيضا: بللته. ; وأبو ثروان: كنية رجل من رواة الشعر."
