word,definition
كَوْكَبٌ,"جمع: كَوَاكِبُ. [ك و ك ب]. (فك). ; 1.: جُرْمٌ سَمَاوِيٌّ يَدُورُ حَوْلَ الشَّمْسِ وَيُسْتَضَاءُ بِضَوْئِهِ، وَأَشْهَرُ الكَوَاكِبِ مَرْتَبَةً عَلَى حَسَبِ قُرْبِهَا مِنَ الشَّمْسِ: عُطَارِدُ، الزُّهْرَةُ، الأَرْضُ، الْمِرِّيخُ، الْمُشْتَرِي، زُحَل، يُورَانس، نِبْتُون، بُلُوتُون. ; 2.""كَوْكَبُ الصُّبْحِ"" : نَجْمُ الصَّبَاحِ. ; 3.""ذَهَبُوا تَحْتَ كُلِّ كَوْكَبٍ"" : أَيْ تَفَرَّقُوا."
كَامِخٌ,جمع: كَوَامِخُ. : إِدَامٌ، وَيُخَصُّ بِهِ أَنْوَاعُ مُخَلَّلاَتِ الطَّعَامِ ومُشَهِّيَاتِهِ.
كَانُونٌ، كَانُونَةٌ,"جمع: كَوَانِينُ. [ك ن ن]. ; 1.""وَضَعَتِ القِدْرَ عَلَى الكَانُونِ"" : عَلَى الْمَوْقِدِ. ; 2.""كَانُونُ الأَوَّلُ"" : هُوَ الشَّهْرُ الثَّانِي عَشَرَ مِنَ الشُّهُورِ الشَّمْسِيَّةِ (دجنبر) عَدَدُ أَيَّامِهِ 31 يَوْماً، يَأْتِي بَعْدَ تِشْرِين الثَّانِي، وَيَلِيهِ كَانُونَ الثَّانِي. ; 3.""كَانُونُ الثَّانِي"": هُوَ الشَّهْرُ الأَوَّلُ مِنَ الشُّهُورِ الشَّمْسِيَّةِ يناير عَدَدُ أَيَّامِهِ31 يَوْماً."
كَاهِلٌ,"جمع: كَوَاهِلُ. [ك هـ ل]. ; 1.""يَحْمِلُ عَلَى كَاهِلِهِ حِمْلاً ثَقِيلاً"" : أَعْلَى الظَّهْرِ مِمَّا يَلِي العُنُقَ، فُرُوعُ الكَتِفَيْنِ. ; 2.""خَفَّفَ العِبْءَ عَنْ كَاهِلِهِ"" : خَفَّفَ مِنْ وَطْأَةِ العِبْءِ. ; 3.""هُوَ كَاهِلُ قَوْمِهِ"" : سَنَدُهُمْ، وَمُعْتَمَدُهُمْ فِي أُمُورِهِمْ. ; 4.""رَجُلٌ شَدِيدُ الكَاهِلِ"" : صَلْبٌ، قَوِيُّ البَأْسِ."
كُبَّةٌ,"جمع: كُبَبٌ. [ك ب ب]. ; 1.""أَلْقَى عَلَيْهِ كُبَّتَهُ"" : ثِقْلَهُ. ; 2.""كُبَّةُ الغَزْلِ"" : اللَّفِيفَةُ، أَيْ مَا جُمِعَ مِنْهَا عَلَى شَكْلِ كُرَةٍ. ; 3.""قَدَّمَتِ الكُبَّةَ لِلضُّيُوفِ"" : أَكْلَةٌ مِنَ اللَّحْمِ الْمَفْرُومِ يُخْلَطُ بِالبُرْغُلِ وَالصَّنَوْبَرِ، تُؤْكَلُ نَيِّئَةً أَوْ مَشْوِيَّةً أَوْ مَطْبُوخَةً. ; 4.""كُبَّةُ الحِيلَةِ"" : طَعَامٌ يُعْمَلُ مِنَ البُرْغُلِ بِلا لَحْمٍ."
كُبْرَى,"جمع: كُبَرٌ،كُبْرَيَاتٌ. مؤنث أَكْبَر. [ك ب ر]. ; 1.""الأُخْتُ الكُبْرَى"" : الأُخْتُ الَّتِي تَكْبُرُكَ. ; 2.""الثَّوْرَةُ الكُبْرَى"" : الثَّوْرَةُ العُظْمَى. ""الدَّوْلَتَانِ الكُبْرَيَانِ"" ""كُبْرَيَاتُ الصُّحُفِ""."
كَبْلٌ,"جمع: كُبُولٌ، أَكْبُلٌ، أَكْبَالٌ. [ك ب ل]. (مصدر كَبَلَ). ; 1.""قَيَّدَهُ بِالكَبْلِ"" : بِالقَيْدِ. ; 2.""كَبْلُ الكَهْرَبَاءِ وَنَحْوِهِ"" : حَبْلٌ مَعْدِنِيٌّ تُحِيطُ بِهِ مَادَّةٌ عَازِلَةٌ لَهَا غِلاَفٌ وَاحِدٌ يُوصِلُ الكَهْرَبَاءَ. ; 3.""كَبْلُ الشُّرْطِيِّ"" : القَيْدُ الْحَدِيدِيُّ."
كِتَابٌ,"جمع: كُتُبٌ. [ك ت ب]. (مصدر كَتَبَ). ; 1.""كَتَبَ كِتَاباً فِي الأَدَبِ"" : أَيْ مُؤَلَّفاً يَتَضَمَّنُ صَفَحَاتٍ مَكْتُوبَةً. ""قَرَأَ الكِتَابَ"" ""خِزَانَةُ الكُتُبِ"". ; 2.""سَلَّمَهُ كِتَاباً"": رِسَالَةً. ; 3.""أَهْلُ الكِتَابِ"" : أَيِ الْمُسْلِمُونَ وَاليَهُودُ وَالنَّصَارَى أَصْحَابُ الدِّيَانَاتِ الَّتِي لَهَا كَلاَمٌ مُنَزَّلٌ يَتَضَمَّنُ عَقَائِدَهُمْ وشَرَائِعَهُمُ الْمُدَوَّنَةُ في كُتُبِهِمْ. ; 4.آل عمران آية 7هُوَ الَّذِي أَنْزَلَ عَلَيْكَ الكِتَابَ (قرآن) : أَيِ القُرْآنَ الكَرِيمَ. ; 5.""الكِتَابُ الْمُقَدَّسُ"": هُوَ عِنْدَ الْمَسِيحِيِّينَ مِنْ أَوَّلِ سِفْرِ التَّكْوِينِ إِلَى آخِرِ سِفْرِ الرُّؤْيَا. ; 6.""أُمُّ الكِتَابِ"": سُورَةُ الفَاتِحَةِ مِنَ القُرْآنِ الكَرِيمِ."
كَتِيفٌ,"جمع: كُتُفٌ، كُتْفٌ. [ك ت ف]. (مصدر كَتَفَ). ; 1.""كَتِيفُ الإِنَاءِ"" : صَفِيحَةٌ من حَدِيد ونَحْوِهِ تَكونُ في الإِنَاءِ أو البابِ. ; 2.""سَيْفٌ كَتِيفٌ"" : سَيْفٌ صَفِيحٌ."
كَتُومٌ,"جمع: كُتُمٌ. (صِيغَةُ فَعُول لِلْمُبَالَغَةِ). ""رَجُلٌ كَتُومٌ"" : كَاتِمُ الأَسْرَارِ."
كَثِيبٌ,"جمع: كُثُبٌ، كُثْبَانٌ. [ك ث ب]. (صِيغَةُ فَعِيل). ""كَثِيبُ رَمْلٍ"" : التَّلُّ مِنَ الرَّمْلِ جُمِعَ بَعْدَ تَفَرُّقِهِ.المزمل آية 14 وَكَانَتِ الجِبَالُ كَثِيباً مَهِيلا (قرآن)."
أكْحَلُ,"جمع: كُحْلٌ. مؤ: كَحْلاَءُ. جمع: كَحْلاَوَاتٌ. [ك ح ل]. (صف). ; 1.""أكْحَلُ العَيْنَيْنِ"" : ذُو كُحْلٍ. ; 2.: عِرْقٌ في وَسَطِ الذِّراعِ يُفْصَدُ أَوْ يُحْقَنُ."
كُدْيَةٌ,"جمع: كُدىً. [ك د ي]. ; 1.""صَعِدَ الكُدْيَةَ"" : الأَرْضُ الْمُرْتَفِعَةُ، وَتُطْلَقُ عَلَى الأَرْضِ الصَّلْبَةِ الغَلِيظَةِ . ; 2.""يُعَانِي مِنَ الكُدْيَةِ"" : مِنْ شِدَّةِ الدَّهْرِ. ; 3.""يَتَعَاطَى الكُدْيَةَ"" : حِرْفَةُ السَّائِلِ الْمُلِحِّ، الاِسْتِعْطَاءِ. ; 4.""بَلَغَ النَّاسُ كُدْيَةَ فُلاَنٍ"" : إِذَا أَعْطَى ثُمَّ مَنَعَ وَأَمْسَكَ."
كُرَةٌ,"جمع: كُرَاتٌ. [ك و ر].:كُلُّ جِسْمٍ مُسْتَدِيرٍ. ; 1.""يَلْعَبُ بِالكُرَةِ"" : جِسْمٌ مِنْ مَطَّاطٍ أَوْ جِلْدٍ يُسْتَعْمَلُ فِي الأَلْعَابِ الرِّيَاضِيَّةِ. ; 2.""الكُرَةُ الأَرْضِيَّةُ""(جغرافيا) : تُطْلَقُ عَلَى صِفَةِ الأَرْضِ، لأَنَّهَا جِسْمٌ مُسْتَدِيرٌ."
كُرْبَةٌ,"جمع: كُرَبٌ. ""كَانَتْ كُرْبَتُهُ شَدِيدَةً"" : حُزْنُهُ، كَآبَتُهُ. ""فَرَّجَ اللَّهُ كُرْبَتَهُ""."
كَرْبٌ,"جمع: كُرُوبٌ. [ك ر ب].(مصدر كَرَبَ). ""اِشْتَدَّ بِهِ الكَرْبُ"" : الْحُزْنُ الشَّدِيدُ، الْمَشَقَّةُ.الصافات آية 76وَنَجَّيْنَاهُ وَأَهْلَهُ مِنَ الكَرْبِ العَظِيمِ (قرآن)."
كَرِشٌ، كِرْشٌ,جمع: كُرُوشٌ. [ك ر ش].: مَعِدَةُ كُلِّ حَيَوَانٍ ذِي ظِلْفٍ أَوْ خُفٍّ أَوْ مُجْتَرِّ، وَهُوَ بِمَنْزِلَةِ الْمَعِدَةِ لِلإِنْسَانِ.
كَرْمٌ,"جمع: كُرُومٌ. (نبات). : شُجَيْرَةٌ مِنْ فَصِيلَةِ الكَرْمِيَّاتِ، تُزْرَعُ مُنْذُ القِدَمِ، تُعْطِي عَنَاقِيدَ العِنَبِ، وَهُوَ يُؤْكَلُ فَاكِهَةً وَيُجَفَّفُ لِيُصْنَعَ مِنْهُ الزَّبِيبُ، وَعَصِيرُهُ يُخَمَّرُ وَيَصِيرُ خَمْراً. ; 2.""الكَرْمُ البَرِّيُّ"" : شُجَيْرَةٌ مُعَرَّشَةٌ لَهَا أَغْصَانٌ طَوِيلَةٌ مُتَفَرِّعَةٌ تَلْتَصِقُ بِالْجُدْرَانِ وَأَعْوَادِ القَصَبِ الْمُهَيَّأَةِ لِهَذَا الغَرَضِ، يُطْلَقُ عَلَيْهَا الدَّالِيَةُ، وَتَصِيرُ أَوْرَاقُهَا مُحْمَرَّةً فِي فَصْلِ الخَرِيفِ. ; 3.""اِبْنَةُ الكَرْمِ"" : الْخَمْرُ. ; يَا ابْنَةَ الكَرْمِ أَصْبِحِينَا ... ... ما الَّذِي تَنْتَظِرِينا ; (أَبو نواس)."
أكْرَشُ,"جمع: كُرْشٌ. مؤ: كَرْشاءُ. جمع: كَرْشَاوَاتٌ. [ك ر ش]. (صف). ""رَجُلٌ أكْرَشُ"" : عَظِيمُ البَطْنِ. ""لاَ أكْرَشَ مِنْهُ""."
كَسْرٌ,"جمع: كُسُورٌ. [ك س ر]. (مصدر كَسَرَ). ; 1.""لَمْ يَكُنْ بُدٌّ مِنْ كَسْرِ البَابِ"" : مِنْ تَحْطِيمِهِ، مِنْ خَلْعِهِ. ; 2.""أُصِيبَ بِكَسْرٍ فِي يَدِهِ"" : أَيْ بِشَقٍّ فِي عَظْمِهَا، اِنْكِسَارٍ... ; 3.""حَرَكَةُ الكَسْرِ"" : حَرَكَةٌ تُوضَعُ تَحْتَ الْحَرْفِ، وَهَذِهِ عَلاَمَتُهَا (ـِ). ; 4.""الكَسْرُ فِي الحِسَابِ"" : جُزْءٌ غَيْرُ تَامٍّ مِنْ أَجْزَاءِ الوَاحِدِ كَالنِّصْفِ واَلخُمُسِ وَالتُّسُعِ وَالعُشُرِ. أ. الكَسْرُ العَشْرِيُّ يُكْتَبُ هَكَذَا: ""0,5"". ب. الكَسْرُ الاعْتِيَادِيُّ يُكْتَبُ هَكَذَا: ""8,4""."
كَاسِرٌ، كَاسِرَةٌ,"جمع: كُسَّرٌ، كَوَاسِرُ. [ك س ر]. (فاعل من كَسَرَ). ; 1.""طَائِرٌ كَاسِرٌ"" : كُلُّ طَائِرٍ يَكْسِرُ مَا يَصِيدُهُ كَسْرًا. ; 2.""الكَاسِرُ مِنَ الطَّيْرِ"" : مَا كَانَ مِنَ الجَوَارِحِ، أَيْ مِنْ ذَوَاتِ الصَّيْدِ الْمُفْتَرِسَةِ. ""كَوَاسِرُ الطَّيْرِ""."
كُسْوَةٌ,"جمع: كُساً. [ك س و]. ""اِرْتَدَى كُسْوَةَ العِيدِ"" : لِبَاسَ العِيدِ. ""كُسْوَةُ السَّهْرَةِ"" ""كُسْوَةُ العُمَّالِ""."
كَشْحٌ,"جمع: كُشُوحٌ. [ك ش ح]. (مصدر كَشَحَ). ; 1.""كَشْحُ الإِنْسَانِ"" : الجُزْءُ الجَانِبِيُّ مِنْ جِسْمِهِ مَا بَيْنَ الضُّلُوعِ وَالخَاصِرَةِ. ; 2.""أَشَاحَ بِكَشْحِهِ"" : وَلَّى ظَهْرَهُ، جَانِبَهُ، أَيْ أَعْرَضَ. ; 3.""طَوَى كَشْحَهُ عَلَى الأَمْرِ"" : أَضْمَرَهُ وَسَتَرَهُ."
كَعْبٌ,"جمع: كُعُوبٌ، كِعَابٌ. [ك ع ب].: كُلُّ مَفْصِلٍ مِنَ العِظَامِ. ; 1.""كَعْبُ الرِّجْلِ"" : العَظْمُ البَارِزُ عِنْدَ مُلْتَقَى السَّاقِ وَالقَدَمِ. ""فِي كُلِّ قَدَمٍ كَعْبَانِ عَنْ يَمْنَتِهَا وَعَنْ يَسْرَتِهَا"". ; 2.""كَعْبُ القَصَبَةِ"" : العُقْدَةُ مَا بَيْنَ الأُنْبُوبَتَيْنِ. ; 3.""رَجُلٌ عَالِي الكَعْبِ"" : يُوصَفُ بِالشَّرَفِ وَالظَّفَرِ، عَكْسُهُ ""كَعْبٌ سَافِلٌ"". ; 4.""ذَهَبَ كَعْبُ القَوْمِ"" : ذَهَبَ مَجْدُهُمْ وَشَرَفُهُمْ. ""أَعْلَى اللَّهُ كَعْبَهُمْ"". ; 5.""الكَعْبُ"" (هن) : الجِسْمُ الَّذِي تُحِيطُ بهِ سِتَّةُ مُرَبَّعَاتٍ مُتَسَاوِيَةٍ. ; 6.""كَعْبُ عَدَدٍ مَّا"" : حَاصِلُ ضَرْبِ ثَلاَثَةِ أَعْدَادٍ مُتَسَاوِيَةٍ لِهَذَا العَدَدِ، نَحْوُ: كَعْبُ 4 هُوَ 4*4*4 = 64."
كُفَّةٌ,"جمع: كُفَفٌ، كُفَافٌ. [ك ف ف]. ; 1.""كُفَّةُ النَّاسِ"": عَامَّتُهُمْ. ; 2.""كُفَّةُ الثَّوْبِ"" : جَانِبُهُ الأَعْلَى. ; 3.""كُفَّةُ الْمَائِدَةِ"" : حَاشِيَتُهَا. ; 4.""كُفَّةُ اللِّثَةِ"" : مَا انْحَدَرَ مِنْهَا. ; 5.""كُفَّةُ القَمِيصِ"": مَا اسْتَدَارَ حَوْلَ الذَّيْلِ. ; 6.""كُفَّةُ الصَّائِدِ"" : مِصْيَدَتُهُ. ; 7.""كُفَّةُ الشَّجَرِ"" : مُنْتَهَاهُ حَيْثُ يَنْقَطِعُ. ; 8.""كُفَّةُ اللَّيْلِ"" : حَيْثُ يَلْتَقِي اللَّيْلُ وَالنَّهَارُ، إِمَّا فِي الْمَشْرِقِ، وَإِمَّا فِي الْمَغْرِبِ."
كَفِيلٌ، كَفِيلَةٌ,"جمع: كُفَلاَءُ، كَفِيلاَتٌ. [ك ف ل]. ; 1.""هُوَ كَفِيلٌ بِهِ"" : كَافِلٌ، ضَامِنٌ. ""الزَّمَنُ كَفِيلٌ بِإِصْلاَحِ مَا أَفْسَدَهُ الفَاسِدُونَ"". ; 2.""رَجُلٌ كَفيلٌ"" : مَثِيلٌ. ""اِمْرَأَةٌ كَفِيلٌ"" ""قَوْمٌ كَفيلٌ""."
كَفُورٌ,"جمع: كُفُرٌ. [ك ف ر]. (صِيغَةُ فَعُول لِلْمُبَالَغَةِ). ""رَجُلٌ كَفُورٌ"" : كَافِرٌ."
كَفْرٌ,"جمع: كُفُورٌ. [ك ف ر]. (مصدر كَفَرَ). ; 1.""اِسْتَقَرَّ فِي الكَفْرِ"" : فِي القَرْيَةِ، أَوْ فِي أَرْضٍ بَعِيدَةٍ عَنِ النَّاسِ. ; 2.""وَضَعُوا الْمَيِّتَ فِي كَفْرِهِ"" : فِي قَبْرِهِ. ; 3.""أَلْقَى اللَّيْلُ بِكَفْرِهِ"" : بِسَوَادِ ظُلْمَتِهِ."
كَافِلٌ,"جمع: كُفَّلٌ. [ك ف ل]. (فاعل من كَفَلَ). ; 1.""هُوَ كَافِلٌ بِهِ"" : ضَامِنٌ لَهُ. ; 2.""كَافِلُ اليَتِيمِ"" : القَائِمُ بِأَمْرِهِ."
كُلْفَةٌ,"جمع: كُلَفٌ. [ك ل ف]. ; 1.""صَارَ لَوْنُ وَجْهِهِ كُلْفَةً"" : لَوْنٌ مَا بَيْنَ السَّوَادِ وَالْحُمْرَةِ. ; 2.""كُلْفَةُ العَمَلِ"" : مَا يُنْفَقُ عَلَيْهِ مِنْ مَالٍ أَوْ جُهْدٍ لإِنْجَازِهِ. ; 3.""زَالَتِ الكُلْفَةُ بَيْنَهُمَا"": أَيْ زَالَ مَا يُتَجَشَّمُ مِنْ أَنْوَاعِ الْمُجَامَلاَتِ."
كَلْمٌ,"جمع: كُلُومٌ، كِلاَمٌ. [ك ل م]. ""أُصِيبَ بِكَلْمٍ"" : بِجُرْحٍ. ""كَانَ كَلْمُهُ عَمِيقاً""."
كُلِّيَّةٌ,"جمع: كُلِّيَّاتٌ. [ك ل ل]. ; 1.""اِلْتَحَقَ بِالكُلِّيَّةِ بَعْدَ حُصُولِهِ عَلَى البَكَالُورِيَا"" : مُؤَسَّسَةٌ عِلْمِيَّةٌ يُتَابِعُ فِيهَا الطَّالِبُ دِرَاسَتَهُ العُلْيَا حَسَبَ تَخَصُّصِهِ فِي عِلْمٍ مِنَ العُلُومِ. ""كُلِّيَّةُ الآدَابِ"" ""كُلِّيَّةُ الْحُقُوقِ"" ""كُلِّيَّةُ العُلُومِ"" ""كلِّيَّةُ الطِّبِّ"". ; 2.""نَظَرَ إِلَى الْمَوْضُوعِ فِي كُلِّيَّتِهِ"" : فِي شُمُولِيَّتِهِ. ""الكُلِّيَّاتُ وَالْجُزْئِيَّاتُ""."
كُلْيَةٌ,جمع: كُلىً، كُلْيَاتٌ. [ك ل ي]. وَاحِدَةُ الكُلْيَتَيْنِ: وَهُمَا غُدَّتَانِ حَمْراوَانِ لاَزِقَتَانِ بِعَظْمِ الصَّلْبِ عِنْدَ الخَاصِرَتَيْنِ تَعْمَلاَنِ عَلَى إِفْرَازِ البَوْلِ مِنَ الدَّمِ.
كَمِيلٌ,"جمع: كُمَلاَءُ. [ك م ل]. (صِيغَةُ فَعِيل). ""وَلَدٌ كَمِيلٌ"" : كَامِلٌ."
كَمِينٌ,"جمع: كُمَنَاءُ. [ك م ن]. ; 1.""نَصَبُوا كَمِيناً لِلْعَدُوِّ"": أَيْ مَكْمَناً لِلاِخْتِفَاءِ وَالتَّرَبُّصِ، الشَّرَكُ، الْمِصْيَدَةُ، الفَخُّ."
كُمَيْتٌ,"جمع: كُمْتٌ (مذ، مؤ). ""فَرَسٌ كُمَيْتٌ"" : أَيْ لَوْنُهُ بَيْنَ الأَسْوَدِ وَالأَحْمَرِ. ; 2. : اسْمُ عَلَمٍ اِشْتَهَرَ بِهِ شَاعِرٌ مِنَ العَصْرِ الْأُمَوِيّ عُرِفَ بِمَدْحِ بَنِي هَاشِمٍ."
كِنَاسٌ,جمع: كُنُسٌ، أَكْنِسَةٌ. [ك ن س]. : مَلْجَأُ الظَّبْيِ يَلْجَأُ إِلَيْهِ لِيَسْتَتِرَ.
كَنِيفٌ,"جمع: كُنُفٌ. [ك ن ف]. ; 1.""كَنِيفُ البَيْتِ"" : المِرْحَاضُ، بَيْتُ النَّظَافَةِ. ; 2.""كَنِيفُ الْمَاشِيَةِ"" : حَظِيرَةٌ مِنْ شَجَرٍ."
كَنْزٌ,"جمع: كُنُوزٌ. [ك ن ز]. (مصدر كَنَزَ). ; 1.""يَبْحَثُ عَنِ الكَنْزِ"" : الْمَال أَوِ الذَّهَب الْمَدْفُون فِي الأَرْضِ. ; 2.""كَنْزُهُ كَنْزٌ لايَفْنَى"" : ثَرْوَتُهُ ومَجْمُوعُ مَا يَدَّخِرُهُ."
كَانِسٌ، كَانِسة,"جمع: كُنَّسٌ، كَوَانِسُ. [ك ن س]. (فاعل من كَنَسَ). ; 1.""كَانِسُ البَيْتِ"" : مُنَظِّفُهُ بِالمِكْنَسَةِ. ; 2.""الجَوَارِي الكُنَّسِ"" : النُّجُومُ لأَنَّهَا تَبْدُو لَيْلاً وَتَخْتَفِي نَهَاراً. ; 3.""كَانِسَةُ الأَلْغَامِ"" : آلَةٌ تَكْشِفُ مَكَانَ الأَلْغَامِ ، كَاسِحَةٌ."
كُنْيَةٌ,"جمع: كُنىً. [ك ن ي]. (مصدر كَنَى). ""أَطْلَقُوا عَلَيْهِ كُنْيَةَ كَذَا"" : أَيْ أَنْ يُكْنَى الرَّجُلُ بِاسْمٍ يُلاَئِمُ صِفَةً مِنْ صِفَاتِهِ. ""اِخْتَارَ النَّاسُ كُنْيَةَ الفَارُوقِ لِعُمَرَ تَعْظِيماً وَتَوْقِيراً، لأَنَّهُ كَانَ يُفَرِّقُ بَيْنَ الْحَقِّ وَالبَاطِلِ""."
