word,definition
لحن,لَحَّنَ يُلَحِّنُ تَلْحِيناً :- في قراءته: طرَّب فيها وترنَّم.- الأغنية. وضع لها صوتا موسيقيا مناسبا تُغَنَّى به؛ كان هذا الفنَّان يلحِّنُ الأغاني ويغنِّيها.- الشخصَ: خطَّأه في الكلام.
لحد,لَحَدَ يَلْحَدُ لَحْداً : مال عن طريق القصد؛ لحد ولم يُصِب الهدفَ.- إليه: مال؛ لحَد إلى اللَّهو والمجون.-: جار وظلم؛ ثاروا على الحاكم الذي لَحَدَ.- في الدِّين: طعن؛ كان المشركون يَلحدون في آيات اللَّه.- عليه في الشهادة: أثم.- الميتَ دفنه.- اللَّحْدَ: حفره.
لحز,لَحَزَ يَلْحَزُ لَحْزا :- ـه: أَلحَّ عليه؛ لحزه في السؤال.
لحز,لَحِزَ يَلْحَزُ لَحَزاً : شحَّ وبخل؛ كلما كبر في السن لَحِز.
لحس,لحِسَ يَلْحَسُ لَحْساً :- الإناءَ: لعقه بإصبعه أو لسانه؛ لحِست القِطَّة ما في القصعة.- الدودُ الصوفَ: أكله؛ لَحِسَت العُثَّةُ الألبسة الصوفية/ لحس الجرادُ الخَضِرَ.
لحص,لَحَصَ يلْحَصُ لَحْصاً :- في الأمر: نشب فيه، لَحَصَ الصيدُ في الحِبالة.- ـه عن الأمر: حبسه وثبَّطه؛ لحصه صديقُه اللاَّهي عن العمل الجادّ.
لحص,لَحِصَ يَلْحَصُ لَحَصاً :- ت العينُ: التصق شفراها من الرمص، أو تغضَّن أعلى جفنها.
لحط,لَحَطَ يَلْحَطُ لحْطاً :- المكانَ. كنسه ورشَّه بالماء؛ ابتاعت البلدية سيَّارة مجهَّزة بأدوات تلحط الشوارع.
لحظ,لحَظَ يَلْحَظُ لَحْظاً ولَحَظَاناً :- ـه بالعين: راقبه؛ ودّعه وظل يلحظه بعينيه حتى بعُد واختفى.- إليه: نظر إليه بمؤخر عينه من أحد جانبيه؛ لحظه شَزْرًا.
لحف,لَحَفَ يَلْحَفُ لَحْفاً :- القمرُ: دخل في المحاق؛ يضعف نور القمر حين يلْحَف.- ـه: غطَّاه باللِّحاف، لحفت الأُمُّ ابنَها.- ـه الرداء: ألبسه إياه.- الشخصُ النارَ حطبًا ألقاه عليها.- اللحَم عن الحيوان: قشره.- ـه بجمع كفَّه: ضربه.- ـه سهماً: أصابه به.- اللِّحَاف: عمله.
لحق,لَحِقَ يَلْحَقُ لَحَقاً ولَحَاقاً :- به: أدركه؛ لم يلحق بالعدّاء إلا بعد جهد/ وَيَسْتَبْشِروُنَ بِالَّذِينَ لَمْ يَلْحَقُوا بِهِمْ مِنْ خَلْفِهِمْ أَلاَّ خَوْفٌ عَلَيْهِمْ وَلاَ هُمْ يَحْزَنُونَ.
لحق,لَحِقَ يَلْحَقُ لُحُوقاً :- الفرسُ: ضَمُر؛ لَحِقَ بطنُه من قلّة الأكل.- الثمنُ أو اليمينُ الشخصُ: لزمه.- به: لصق؛ لحقتْ به السُّمْعَة السَّيِّئة.
لحك,لَحَكَ يَلْحَكُ لَحْكاً :- الشَّيء: بالشيء: لأمه به وألصقه؛ لَحَك قطع الزَّهريَّة المكسورة بعضها ببعض.- الولد: وضع الدواء في فمه، لحك الطبيب الغلام.
لحم,لَحَمَ يَلْحُمُ لَحْماً :- الشَّىْءَ: لأمه؛ لحم البرميل المصدَّع/ الصائغ الذهب والفضة.- الأمرَ: أحكمه وأصلحه؛ لحم مقالته جيّداً قبل نشرها.
لحم,لَحَمَ يَلْحَمُ لَحْماً :- العظمَ: نزع عنه اللحم؛ طلبت من اللَّحَّام أن يلحم العظم.- القومَ أطعمهم اللحمَ؛ لا يلحم الفقير أولاده إلاَّ في أوقات متباعدة.
لحم,لَحُمَ يَلْحُمُ لَحَامَةً ولُحُوماً : كثر لحمُ بدنه؛ لَحُمَ الغلامُ.
لحم,لَحِمَ يَلْحَمُ لَحَماً .- بالمكانِ: نشب فيه، أي علق؛ لحم على حدود العدوّ ولم يتمكن من تركها.-: اشتهى اللَّحم وقَرِم إليه؛ لَحِمَ الصَّقْرُ.-: أكل كثيراً من اللحم فكشا منه.-: قرب منه حتى لزق به؛ لحم الناسُ بعضهم ببعض في المكان الضيِّق.
لحن,"لَحَنَ يَلْحَنُ لَحْنًا :- في كلامه: أخطأ الإعرابَ وخالف الصواب في النحو؛ لا يَحْسُن بالخطيب أن يلحن.- الشخصُ: تكلّم بلغته؛ أخذ الأجنبي يلحن فلا نفهمه.- له لَحْناً: قال له قولا يفهمه عنه ويخفى على غيره؛ ""إذا انصرفْتُما فالْحنا لي لَحْناً"" أي عرِّضا لي بما رأيتما ولا تُفصحا.- إليه: نواه وقصده ومال إليه؛ لحن إلى الصدق والاستقامة.- القولَ عنه: فهمه."
لحن,لَحِنَ يَلْحَنُ لَحَناً : فطن لحجّته وانتبه؛ لَحِنَ وعرف كَيف يردُّ على الحجَّة بأقوى منها.- قولَه: فهمه؛ لم يلحنْ قول الأستاذ.
لحوج,لَحْوَجَ يُلَحْوِجُ لَحْوَجَةً :- عليه الخبرَ: خلطه عليه فأظهر غير ما في نفسه؛ لَحْوَج عليه النبأ لكيلا يُحزنه.
لحى,لَحَى يَلْحَى اِلْحَ لَحْياً [ لحي]- اللَّهُ فلانًا: قبَّحه وخزاه، لحاه اللَّهُ ما أكذبه، دعاء على الكذَّاب.- الشجرةَ أو العَصَا: قشرها.
لخا,لَخَا يَلْخو اُلْخُ لَخْواً [لخو].- ـه: أدخل الدواء في أنفه أو في فمه؛ لخت الأمُّ ابنها المريض.
لخ,لَخَّ يَلُخُّ لُخَّ أو اُلْخُخْ لَخًّا :- في كلامه حاء به ملتبسا مستعجما، جعله الرُّعبُ يلُخُّ في كلامه.- الخبَرَ: علمه واستقصاه؛ كم يُحبُّ أن يلُخَّ الأخبار وينقلها للناس.- ـه: لطمه؛ لَخَّه على خده.
لخخ,لَخِخَ يَلْخَخُ لخَخاً :- ت عيْنه: التزقت من الرمص.
لخص,لَخَّصَ يُلَخِّصُ تلْخِيصاً :- الكلامَ: اختصره؛ تلخِّص المجلّة الشهرية كَتابا كلَّ شهر وتقدِّمه للقراء.- الشيء. أخذ خُلاصته، لَخَّص المحاضرة فى كلمات.- الكلام: بيَّنه وشرحه ؛لَخِّصْ كلامك لأفهم ما تُريد منه.
لخص,لَخِصَ يلْخَصُ لَخَصاً :- ت عينه. غلظت أجفانها وكثر لحمُها خلقة أو من ورم.
لخف,لَخَفَ يَلْخَفُ لَخْفاً :- ـه: ضربه ضربا شديدًا، لا تلخَفِ الطفل.
لخم,لَخَمَ يَلْخُمُ لَخْماً :- الشَّيء. قطعه، لخم رغيف الخبز.- وجهَهُ: لطمه.-ـه: شغله بما يثقل عليه، لخمه بكلامه الكثير المُمِلّ.
لخن,لَخِنَ يَلْخَنُ لَخَنًا : أنتن؛ لَخِن الجوزُ.- الشخصُ. كان منتن المغابن، وهي مطاوي الجسد.
لخي,لَخِيَ يَلْخَى اِلْخَ لَخىً : أكثر من الكلام في الباطل؛ لا يحبُّه الناس لأنه كثيراً ما يلخَى.-: اعوَجَّ.
لد,لَدَّ يَلَدُّ اِلْدَدْ لَدَداً : اشتَدّت خصومته؛ لا تلَدَّ في خصومتك مع إخوانك.
لدد,لَدَّدَ يُلَدِّدُ تَلْدِيداَ :- ـه: حيَّره، لدَّده البائع لكثرة ما عرض عليه من السلع.- به: ندَّد به وسمَّع؛ أَتُلَدِّد بصديقك الذي يدافع عنك؟
لدس,لَدَّسَ يُلَدِّسُ تَلْديسا :- الخُفّ أو الحافر: أنعله.
لدم,لدَّمَ يُلدِّمُ تلْدِيماً :- الشَّيْء رقعه لَدّمََ السِّتارة.
لدن,لَدَّنَ يُلَدِّنُ تَلْدينًا :- ـه: ليَّنه؛ لدَّنَ الحديد بتسخينه الشديد.- الشيء: ندَّاه وبلَّله؛ لدَّنَ الخبز اليابس.- ـه في الأمر: لَبَّثه؛ لدَّنه في الخياطة آمِلاً أن تكون أكثر إتقانا.
لدس,لَدَسَ يَلْدُسُ لَدْسًا : - ـه بيده ضربه بها، لدسه بحجر، أي رماه له.
لدغ,لَدَغَ يَلْدَغُ لَدْغاً وتَلْدَاغاً :- ته الحيَّةُ: أنشبت به نابها؛ لدغته العقرب.- ـه بكلامه. طعنه به؛ لا تلدغ الناس بكلماتك فيجابهوك بالمثل.
لدم,لَدَمَ يَلْدِمُ لَدْمًا :-ـه: لطمه؛ لدمه والده لشدّة غضبه منه/ لدمت المرأةُ وجهها وصدرها وناحت على الفقيد.- ـه ضربه بشيء ثقيل يُسمع وقعُه.- الثوبَ: رقعه؛ كان يلدِم ثيابه ويرتديها.
لدن,لَدُنَ يَلْدُنُ لَدَانَةً ولُدُونَةً : لان؛ لَدُنُ قَوام المرأة/ لدُنت عريكته، أي لانت أخلاقه ومعاملته/ لَدُنت أخلاقه.
لدن,"لَدُنْ : ظرف زماني ومكاني ؛ بمعنى عنْد إلا أنه أقرب مكانا من عنْد وأخصُّ منه، وكثيرا ما يدخل عليه حرف الجرِّ ""من"" رَبَّنَا آتِنَا مِنْ لَدُنْكَ رَحْمَةً وإذا اتصلت لَدُن بياء المتكلم وصلت بينهما نون الوقاية فتصير لَدُنّي قَدْ بَلَغْتَ مِنْ لَدُنِّي عُذْرًا.-: من قبل فَهَبْ لِي مِنْ لَدُنْكَ وَلِيًّا/ أوذي من لدن بعض الأشرار/ عِلْمٌ لَدُنِّيٌّ، أي علم رباني يصل لصاحبه عن طريق الإلهام."
لدى,لَدَى [لدي]: ظرف مكان بمعنى عند وَأَلْفَيَا سَيِّدَهَا لَدَى الْبَابِ، وقد تكون للزمان، وصلت لدى غروب الشمس. وإذا أضيفت إلى ضمير قلبت ألفها ياء كُلُّ حِزْبٍ بِمَا لَدَيْهِمْ فَرِحُونَ.
لذج,لذَجَ يَلْذُجُ لَذْجاً :- ـه: ألحَّ عليه في المسألة؛ لذجه في طلب المال.- الماءَ: جرعه؛ لذج العطشان الماء.
لذ,لَذَّ يَلَذُّ اِلْذَدْ لَذَاذَةً ولَذَاذاً :- الشّيْءُ: صار شهيًّا، يَلَذُّ الطعامُ بعد الجوع.- لذًّا. - الشيءَ وبه: وجده لذيذًا؛ لَذَّ بالحلوى.- له الأَمرُ: طاب له، يلذُّ له الجلوسُ في المكاد المبرّد صيفًا.
لذذ,لَذَّذَ يُلَذِّذُ تَلْذِيذاً :-ـه: جعله يلتَذُّ؛ لَذَّذه بما قدّم له من طعام.
لذع,لَذَعَ يَلْذَعُ لَذْعاً :- الطائرُ رفرف ثم حرَّك جناحيه قليلاً.- بذكائه: أسرع إلى الفهم والصواب، صار ابنه شابًّا ولذع بذكائه متفوِّقاً على أقرانه.- ت النارُ الشيء: مَسَّته وأحرقته؛ لذعته شمسُ الصيف.- ـه الحُبُّ: آلمه وأوجعه.- ـه بلسانه: آذاه بكلامه الموجع.
لذلذ,لَذْلَذَ يُلَذْلِذُ لَذْلَذةً - : أسرع وخفَّ في عمله.
لذم,لَذِمَ يَلْذَمُ لَذَماً :- ـه وبالمكان: لزمه وأقام به؛ عاد إلى مسقط رأسه ليلذمه.- بالشيء لهج به وعلِق وحرص عليه، لذم الفنّان بالتمثال الأثريّ.
لذي,لَذِيَ يَلْذَى اِلْذَ لذىً :- ـه: أولع به ولزمه ولم يفارقه؛ لذي بالفتاة التي سلبت لُبَّه.
لزب,لَزَبَ يَلْزُبُ لُزُوبًا :- الشيءُ: ثبت واشتَدَّ وصار لازما، لَزَبَ إنقاذُه من الورطة.- به: لصق؛ لزب الصَّمغُ بأصابعه.- ت السنةُ: أجدبت.
لزب,لَزُبَ يَلْزُبُ لَزْباً ولُزُوباً :- الشيءُ: دخل بعضه في بعض وتماسك؛ لزُب الطين.
لزب,لَزِبَ يَلْزَبُ لَزَباً : لَزَبَ.- الشيء: ضاق؛ لزب الطريق/ لزِب العيشُ.-: قَلَّ؛ لزب مالُه.
لزج,لَزِجَ يَلْزَجُ لَزَجاً ولُزُوجاً ولُزُوجَةً :- الشيءُ: تمطَّط وتمدَّد ولم ينقطع وكان فيه ودَك يعلقُ باليد؛ عقدتُ السُّكَّر بإغلائه مع الماء حتى لَزِج.- الشيءُ بالشيءِ: لصق به، لزج العسل بإصبع الولد.- بالشىء ولع به وعلق؛ لزج الغلامُ بالقراءة.
لز,لَزَّ يَلُزُّ لُزَّ أو اُلْزُزْ لَزًّا ولَزَازاً :- الشيءُ بالشيء: لصق به؛ لزًّا الناس بعضُهم ببعض في الحافلة.- الشيء بالشيء: ألزمه إيّاه.- الشيء: دانى بين أجزائه وضيَّق؛ لَزَّ مقاعد الغرفة.- بالشخص: لزمه؛ لزَّ الطالبُ بأستَاذه.- الشخص إلى الأمر: اضطرَّه إليه؛ لزَّهُ الخوفُ إلى الكذِب.- البابَ: أغلقه.- ـه بالرمح: طعنه.
لزز,لَزَّزَ يُلَزِّزُ تَلْزِيزاً :- ـه اللَّهْ خلقه مجتمع الخلقة مجدول العضل، منضمًا بعضُه إلى بعض.
لزق,لَزَّقَ يُلَزِّقُ تَلْزِيقاً :- الشيء: ألصقه، ثبَّته بمادَّة لاصقة، لَزَّقَ الطابع على الفاتورة الرسمية/ لزَّق الصورة.- الشيء. فعله من غير إحكام ولا إتقان؛ طرد العامل الذي يلزِّق عمله تلزيقاَ.
لزق,لَزِقَ يَلْزَقُ لُزُوقاً :- الشيء بالشيء. علق به واستمسك بمادَّة غرائية؛ لزق الإسفلت الطريُّ بنعلي إذ دُسْتُهُ.- به: اتَّصل به لا يكونُ بينهما فجوة؛ لزق اللبلابُ بالشجرة التي تسلَّقها.
